,wavenumber,experimental,CO2 v3b phase I,13CO2 v3b phase I,v3a,CO2 gas,linear baseline,residue,CO2 gas experimental
2617,3123.28,4.02361,0.0,0.0,0.0,2.16116e-262,4.17434,-0.150729,0.0535597
2618,3124.25,4.01821,0.0,0.0,0.0,5.3202e-263,4.17855,-0.160342,0.0479386
2619,3125.21,4.01286,0.0,0.0,0.0,1.30945e-263,4.18276,-0.169897,0.0477653
2620,3126.18,4.02121,0.0,0.0,0.0,3.21765e-264,4.18696,-0.165757,0.050349
2621,3127.14,4.02909,0.0,0.0,0.0,7.88215e-265,4.19117,-0.162084,0.0507868
2622,3128.11,4.03092,0.0,0.0,0.0,1.93051e-265,4.19538,-0.164457,0.0474614
2623,3129.07,4.02552,0.0,0.0,0.0,4.72053e-266,4.19959,-0.174071,0.0458399
2624,3130.03,4.02786,0.0,0.0,0.0,1.15239e-266,4.20379,-0.175934,0.0455854
2625,3131.0,4.03538,0.0,0.0,0.0,2.80452e-267,4.208,-0.172624,0.046106
2626,3131.96,4.03392,0.0,0.0,0.0,6.82407e-268,4.21221,-0.178294,0.0489809
2627,3132.93,4.0389,0.0,0.0,0.0,1.65775e-268,4.21642,-0.177522,0.0544155
2628,3133.89,4.05239,0.0,0.0,0.0,4.02052e-269,4.22062,-0.168232,0.0520891
2629,3134.86,4.05744,0.0,0.0,0.0,9.72066e-270,4.22483,-0.167394,0.0470237
2630,3135.82,4.06546,0.0,0.0,0.0,2.34984e-270,4.22904,-0.163579,0.0458816
2631,3136.78,4.05923,0.0,0.0,0.0,5.67113e-271,4.23325,-0.174014,0.0456682
2632,3137.75,4.05382,0.0,0.0,0.0,1.36442e-271,4.23746,-0.183637,0.0455221
2633,3138.71,4.04784,0.0,0.0,0.0,3.28215e-272,4.24167,-0.19383,0.0455238
2634,3139.68,4.04705,0.0,0.0,0.0,7.88238e-273,4.24587,-0.198821,0.0458359
2635,3140.64,4.05985,0.0,0.0,0.0,1.88993e-273,4.25008,-0.190225,0.0458447
2636,3141.61,4.0733,0.0,0.0,0.0,4.51731e-274,4.25429,-0.180992,0.0461288
2637,3142.57,4.07699,0.0,0.0,0.0,1.07956e-274,4.2585,-0.181508,0.0469495
2638,3143.53,4.08059,0.0,0.0,0.0,2.57574e-275,4.2627,-0.182114,0.0467636
2639,3144.5,4.08558,0.0,0.0,0.0,6.12633e-276,4.26691,-0.181332,0.046008
2640,3145.46,4.08587,0.0,0.0,0.0,1.45692e-276,4.27112,-0.185254,0.0460953
2641,3146.43,4.0849,0.0,0.0,0.0,3.45906e-277,4.27533,-0.190423,0.0461672
2642,3147.39,4.08472,0.0,0.0,0.0,8.19919e-278,4.27953,-0.194809,0.046094
2643,3148.35,4.08671,0.0,0.0,0.0,1.94032e-278,4.28374,-0.197029,0.0460713
2644,3149.32,4.09265,0.0,0.0,0.0,4.57736e-279,4.28795,-0.195299,0.0459212
2645,3150.28,4.08724,0.0,0.0,0.0,1.07968e-279,4.29216,-0.204915,0.0459222
2646,3151.25,4.07526,0.0,0.0,0.0,2.54252e-280,4.29636,-0.221098,0.0462436
2647,3152.21,4.05845,0.0,0.0,0.0,5.96859e-281,4.30057,-0.242119,0.0462172
2648,3153.18,4.07069,0.0,0.0,0.0,1.40094e-281,4.30478,-0.234092,0.0459216
2649,3154.14,4.09243,0.0,0.0,0.0,3.28289e-282,4.30899,-0.21656,0.0457831
2650,3155.1,4.10103,0.0,0.0,0.0,7.68039e-283,4.31319,-0.212162,0.0459543
2651,3156.07,4.10503,0.0,0.0,0.0,1.7912e-283,4.3174,-0.212377,0.0462047
2652,3157.03,4.11582,0.0,0.0,0.0,4.17685e-284,4.32161,-0.205794,0.0461851
2653,3158.0,4.12136,0.0,0.0,0.0,9.72396e-285,4.32582,-0.204455,0.0458814
2654,3158.96,4.11005,0.0,0.0,0.0,2.25668e-285,4.33003,-0.219975,0.045884
2655,3159.93,4.10772,0.0,0.0,0.0,5.23651e-286,4.33423,-0.226515,0.0459327
2656,3160.89,4.1082,0.0,0.0,0.0,1.21312e-286,4.33844,-0.23024,0.0458511
2657,3161.85,4.11014,0.0,0.0,0.0,2.80579e-287,4.34265,-0.232509,0.0458528
2658,3162.82,4.11923,0.0,0.0,0.0,6.46896e-288,4.34686,-0.227625,0.0461261
2659,3163.78,4.12704,0.0,0.0,0.0,1.4913e-288,4.35106,-0.224021,0.0464183
2660,3164.75,4.13122,0.0,0.0,0.0,3.43228e-289,4.35527,-0.224054,0.0463974
2661,3165.71,4.13178,0.0,0.0,0.0,7.88661e-290,4.35948,-0.227697,0.0462234
2662,3166.68,4.13286,0.0,0.0,0.0,1.80644e-290,4.36369,-0.230825,0.0463576
2663,3167.64,4.13531,0.0,0.0,0.0,4.13724e-291,4.3679,-0.232586,0.0467747
2664,3168.6,4.13068,0.0,0.0,0.0,9.45989e-292,4.3721,-0.24142,0.0469985
2665,3169.57,4.12562,0.0,0.0,0.0,2.15618e-292,4.37631,-0.25069,0.0469954
2666,3170.53,4.12246,0.0,0.0,0.0,4.91404e-293,4.38052,-0.258057,0.046768
2667,3171.5,4.13063,0.0,0.0,0.0,1.1181e-293,4.38473,-0.254093,0.0463319
2668,3172.46,4.14701,0.0,0.0,0.0,2.53989e-294,4.38893,-0.241918,0.0461673
2669,3173.43,4.1504,0.0,0.0,0.0,5.75132e-295,4.39314,-0.242744,0.046078
2670,3174.39,4.14634,0.0,0.0,0.0,1.3022e-295,4.39735,-0.251005,0.0463305
2671,3175.35,4.15218,0.0,0.0,0.0,2.9436e-296,4.40156,-0.249374,0.0467542
2672,3176.32,4.15024,0.0,0.0,0.0,6.6328e-297,4.40577,-0.255525,0.0470954
2673,3177.28,4.13864,0.0,0.0,0.0,1.49443e-297,4.40997,-0.271338,0.0512033
2674,3178.25,4.14982,0.0,0.0,0.0,3.36157e-298,4.41418,-0.264358,0.0556305
2675,3179.21,4.16247,0.0,0.0,0.0,7.54918e-299,4.41839,-0.255916,0.0511777
2676,3180.18,4.16136,0.0,0.0,0.0,1.68994e-299,4.4226,-0.261242,0.0471676
2677,3181.14,4.15952,0.0,0.0,0.0,3.78275e-300,4.4268,-0.267288,0.0466444
2678,3182.1,4.16535,0.0,0.0,0.0,8.45341e-301,4.43101,-0.265665,0.0467747
2679,3183.07,4.16509,0.0,0.0,0.0,1.88602e-301,4.43522,-0.270129,0.0469498
2680,3184.03,4.16269,0.0,0.0,0.0,4.19442e-302,4.43943,-0.276741,0.048323
2681,3185.0,4.16769,0.0,0.0,0.0,9.32747e-303,4.44363,-0.275948,0.0509418
2682,3185.96,4.16872,0.0,0.0,0.0,2.07083e-303,4.44784,-0.27912,0.0498858
2683,3186.93,4.16855,0.0,0.0,0.0,4.58287e-304,4.45205,-0.283503,0.0471437
2684,3187.89,4.17194,0.0,0.0,0.0,1.01414e-304,4.45626,-0.28432,0.0466293
2685,3188.85,4.18004,0.0,0.0,0.0,2.2405e-305,4.46046,-0.280422,0.0464379
2686,3189.82,4.18395,0.0,0.0,0.0,4.94179e-306,4.46467,-0.280717,0.0465099
2687,3190.78,4.19041,0.0,0.0,0.0,1.0865e-306,4.46888,-0.278472,0.0464929
2688,3191.75,4.19154,0.0,0.0,0.0,2.38861e-307,4.47309,-0.281547,0.0466024
2689,3192.71,4.1811,0.0,0.0,0.0,5.24266e-308,4.47729,-0.296191,0.0464405
2690,3193.68,4.18168,0.0,0.0,0.0,1.147e-308,4.48151,-0.29983,0.0465744
2691,3194.64,4.18764,0.0,0.0,0.0,2.50927e-309,4.48571,-0.298074,0.0469815
2692,3195.6,4.18924,0.0,0.0,0.0,5.4805e-310,4.48992,-0.30068,0.0485817
2693,3196.57,4.19283,0.0,0.0,0.0,1.19504e-310,4.49413,-0.301296,0.0504138
2694,3197.53,4.19429,0.0,0.0,0.0,2.60157e-311,4.49833,-0.304039,0.0539337
2695,3198.5,4.20073,0.0,0.0,0.0,5.64532e-312,4.50254,-0.301814,0.053495
2696,3199.46,4.20927,0.0,0.0,0.0,1.22495e-312,4.50675,-0.297484,0.0494061
2697,3200.43,4.21217,0.0,0.0,0.0,2.65362e-313,4.51096,-0.298788,0.0478481
2698,3201.39,4.20894,0.0,0.0,0.0,5.73004e-314,4.51517,-0.306223,0.0469037
2699,3202.35,4.19771,0.0,0.0,0.0,1.23724e-314,4.51937,-0.321665,0.0467544
2700,3203.32,4.19506,0.0,0.0,0.0,2.66712e-315,4.52358,-0.328517,0.0467796
2701,3204.28,4.19388,0.0,0.0,0.0,5.7401e-316,4.52779,-0.333907,0.0467617
2702,3205.25,4.19387,0.0,0.0,0.0,1.23138e-316,4.532,-0.338125,0.04668
2703,3206.21,4.19304,0.0,0.0,0.0,2.64148e-317,4.5362,-0.34316,0.0467968
2704,3207.18,4.19327,0.0,0.0,0.0,5.65707e-318,4.54041,-0.347141,0.0468636
2705,3208.14,4.19308,0.0,0.0,0.0,1.20762e-318,4.54462,-0.351542,0.047638
2706,3209.1,4.19343,0.0,0.0,0.0,2.57784e-319,4.54883,-0.355399,0.0515965
2707,3210.07,4.20108,0.0,0.0,0.0,5.4935e-320,4.55303,-0.351952,0.0537449
2708,3211.03,4.20091,0.0,0.0,0.0,1.169e-320,4.55724,-0.356328,0.0494545
2709,3212.0,4.19442,0.0,0.0,0.0,2.48e-321,4.56145,-0.367029,0.0474267
2710,3212.96,4.18958,0.0,0.0,0.0,5.24e-322,4.56566,-0.376081,0.0496459
2711,3213.93,4.19148,0.0,0.0,0.0,1.1e-322,4.56986,-0.37838,0.0551124
2712,3214.89,4.1934,0.0,0.0,0.0,2.5e-323,4.57407,-0.380667,0.0535032
2713,3215.85,4.18895,0.0,0.0,0.0,5e-324,4.57828,-0.389331,0.0491588
2714,3216.82,4.19188,0.0,0.0,0.0,0.0,4.58249,-0.390609,0.0485534
2715,3217.78,4.18579,0.0,0.0,0.0,0.0,4.58669,-0.400904,0.0480949
2716,3218.75,4.18329,0.0,0.0,0.0,0.0,4.59091,-0.407616,0.0513224
2717,3219.71,4.20145,0.0,0.0,0.0,0.0,4.59511,-0.393666,0.0544168
2718,3220.68,4.20396,0.0,0.0,0.0,0.0,4.59932,-0.395355,0.0513036
2719,3221.64,4.19673,0.0,0.0,0.0,0.0,4.60353,-0.40679,0.0489473
2720,3222.6,4.19222,0.0,0.0,0.0,0.0,4.60774,-0.415516,0.0483097
2721,3223.57,4.19559,0.0,0.0,0.0,0.0,4.61194,-0.416356,0.047341
2722,3224.53,4.20491,0.0,0.0,0.0,0.0,4.61615,-0.411239,0.0470723
2723,3225.5,4.20555,0.0,0.0,0.0,0.0,4.62036,-0.414811,0.0475444
2724,3226.46,4.19652,0.0,0.0,0.0,0.0,4.62457,-0.428045,0.0491476
2725,3227.43,4.19835,0.0,0.0,0.0,0.0,4.62877,-0.430425,0.0509972
2726,3228.39,4.21115,0.0,0.0,0.0,0.0,4.63298,-0.421831,0.0499393
2727,3229.35,4.22282,0.0,0.0,0.0,0.0,4.63719,-0.414371,0.0499561
2728,3230.32,4.22194,0.0,0.0,0.0,0.0,4.6414,-0.419455,0.0505847
2729,3231.28,4.20627,0.0,0.0,0.0,0.0,4.6456,-0.439336,0.0488083
2730,3232.25,4.19454,0.0,0.0,0.0,0.0,4.64981,-0.455273,0.0493112
2731,3233.21,4.18004,0.0,0.0,0.0,0.0,4.65402,-0.473979,0.0499297
2732,3234.18,4.18994,0.0,0.0,0.0,0.0,4.65823,-0.468284,0.0481485
2733,3235.14,4.21279,0.0,0.0,0.0,0.0,4.66243,-0.449644,0.0475738
2734,3236.1,4.21899,0.0,0.0,0.0,0.0,4.66664,-0.447653,0.0498909
2735,3237.07,4.22075,0.0,0.0,0.0,0.0,4.67085,-0.450103,0.0507283
2736,3238.03,4.23063,0.0,0.0,0.0,0.0,4.67506,-0.444423,0.048537
2737,3239.0,4.23046,0.0,0.0,0.0,0.0,4.67926,-0.448801,0.0482906
2738,3239.96,4.23769,0.0,0.0,0.0,0.0,4.68347,-0.445788,0.049848
2739,3240.93,4.23893,0.0,0.0,0.0,0.0,4.68768,-0.448749,0.0495755
2740,3241.89,4.23263,0.0,0.0,0.0,0.0,4.69189,-0.459256,0.0483931
2741,3242.85,4.22569,0.0,0.0,0.0,0.0,4.6961,-0.470409,0.0481073
2742,3243.82,4.22208,0.0,0.0,0.0,0.0,4.70031,-0.478224,0.0508335
2743,3244.78,4.23681,0.0,0.0,0.0,0.0,4.70451,-0.467704,0.0574307
2744,3245.75,4.24099,0.0,0.0,0.0,0.0,4.70872,-0.467726,0.0554038
2745,3246.71,4.23338,0.0,0.0,0.0,0.0,4.71292,-0.479541,0.0488327
2746,3247.68,4.23587,0.0,0.0,0.0,0.0,4.71714,-0.481269,0.047328
2747,3248.64,4.24237,0.0,0.0,0.0,0.0,4.72134,-0.478976,0.0472327
2748,3249.6,4.24455,0.0,0.0,0.0,0.0,4.72555,-0.480994,0.0474027
2749,3250.57,4.24429,0.0,0.0,0.0,0.0,4.72976,-0.485466,0.0474113
2750,3251.53,4.23812,0.0,0.0,0.0,0.0,4.73397,-0.495846,0.0476233
2751,3252.5,4.23425,0.0,0.0,0.0,0.0,4.73817,-0.503921,0.0480521
2752,3253.46,4.23693,0.0,0.0,0.0,0.0,4.74238,-0.505444,0.0520642
2753,3254.43,4.23123,0.0,0.0,0.0,0.0,4.74659,-0.515361,0.0547564
2754,3255.39,4.22243,0.0,0.0,0.0,0.0,4.7508,-0.528367,0.0506252
2755,3256.35,4.23042,0.0,0.0,0.0,0.0,4.755,-0.524579,0.0495095
2756,3257.32,4.24658,0.0,0.0,0.0,0.0,4.75921,-0.512637,0.050944
2757,3258.28,4.25396,0.0,0.0,0.0,0.0,4.76342,-0.509459,0.0494664
2758,3259.25,4.24437,0.0,0.0,0.0,0.0,4.76763,-0.523255,0.0487041
2759,3260.21,4.24145,0.0,0.0,0.0,0.0,4.77183,-0.530383,0.0502742
2760,3261.18,4.24167,0.0,0.0,0.0,0.0,4.77604,-0.534377,0.0497655
2761,3262.14,4.23586,0.0,0.0,0.0,0.0,4.78025,-0.544394,0.0483009
2762,3263.1,4.23443,0.0,0.0,0.0,0.0,4.78446,-0.550031,0.0486331
2763,3264.07,4.22913,0.0,0.0,0.0,0.0,4.78866,-0.559532,0.0490645
2764,3265.03,4.22861,0.0,0.0,0.0,0.0,4.79287,-0.564266,0.0497185
2765,3266.0,4.22683,0.0,0.0,0.0,0.0,4.79708,-0.570255,0.0492064
2766,3266.96,4.22632,0.0,0.0,0.0,0.0,4.80129,-0.574968,0.0481334
2767,3267.93,4.22616,0.0,0.0,0.0,0.0,4.8055,-0.579333,0.0476496
2768,3268.89,4.22418,0.0,0.0,0.0,0.0,4.8097,-0.585524,0.0474544
2769,3269.85,4.22259,0.0,0.0,0.0,0.0,4.81391,-0.591317,0.0478024
2770,3270.82,4.24845,0.0,0.0,0.0,0.0,4.81812,-0.569666,0.0485794
2771,3271.78,4.27544,0.0,0.0,0.0,0.0,4.82233,-0.546888,0.0491171
2772,3272.75,4.25867,0.0,0.0,0.0,0.0,4.82654,-0.567863,0.052517
2773,3273.71,4.24362,0.0,0.0,0.0,0.0,4.83074,-0.587117,0.0573284
2774,3274.68,4.22764,0.0,0.0,0.0,0.0,4.83495,-0.607315,0.0540331
2775,3275.64,4.21121,0.0,0.0,0.0,0.0,4.83916,-0.627948,0.0530377
2776,3276.6,4.2284,0.0,0.0,0.0,0.0,4.84337,-0.61497,0.0558786
2777,3277.57,4.22896,0.0,0.0,0.0,0.0,4.84757,-0.618615,0.0518425
2778,3278.53,4.22204,0.0,0.0,0.0,0.0,4.85178,-0.62974,0.0493083
2779,3279.5,4.21886,0.0,0.0,0.0,0.0,4.85599,-0.637125,0.0502098
2780,3280.46,4.21405,0.0,0.0,0.0,0.0,4.8602,-0.646147,0.0501744
2781,3281.42,4.20687,0.0,0.0,0.0,0.0,4.8644,-0.657533,0.048849
2782,3282.39,4.20706,0.0,0.0,0.0,0.0,4.86861,-0.661553,0.0495488
2783,3283.35,4.22337,0.0,0.0,0.0,0.0,4.87282,-0.649451,0.0508727
2784,3284.32,4.21504,0.0,0.0,0.0,0.0,4.87703,-0.661984,0.0502346
2785,3285.28,4.20746,0.0,0.0,0.0,0.0,4.88123,-0.673777,0.0487643
2786,3286.25,4.20757,0.0,0.0,0.0,0.0,4.88544,-0.677878,0.0482426
2787,3287.21,4.19746,0.0,0.0,0.0,0.0,4.88965,-0.692189,0.0486612
2788,3288.17,4.18311,0.0,0.0,0.0,0.0,4.89386,-0.710743,0.0506481
2789,3289.14,4.18244,0.0,0.0,0.0,0.0,4.89807,-0.715633,0.0508487
2790,3290.1,4.1876,0.0,0.0,0.0,0.0,4.90227,-0.714675,0.049735
2791,3291.07,4.17526,0.0,0.0,0.0,0.0,4.90648,-0.731217,0.0519244
2792,3292.03,4.16181,0.0,0.0,0.0,0.0,4.91069,-0.748876,0.0538716
2793,3293.0,4.16116,0.0,0.0,0.0,0.0,4.9149,-0.753736,0.0529744
2794,3293.96,4.15964,0.0,0.0,0.0,0.0,4.9191,-0.759467,0.0505297
2795,3294.92,4.14857,0.0,0.0,0.0,0.0,4.92331,-0.77474,0.04868
2796,3295.89,4.1468,0.0,0.0,0.0,0.0,4.92752,-0.780721,0.0483639
2797,3296.85,4.15291,0.0,0.0,0.0,0.0,4.93173,-0.77882,0.0501851
2798,3297.82,4.15893,0.0,0.0,0.0,0.0,4.93593,-0.777001,0.0516227
2799,3298.78,4.16852,0.0,0.0,0.0,0.0,4.94014,-0.771618,0.0498977
2800,3299.75,4.16294,0.0,0.0,0.0,0.0,4.94435,-0.781413,0.0489655
2801,3300.71,4.15127,0.0,0.0,0.0,0.0,4.94856,-0.797285,0.0488897
2802,3301.67,4.14115,0.0,0.0,0.0,0.0,4.95277,-0.811611,0.0483577
2803,3302.64,4.13367,0.0,0.0,0.0,0.0,4.95697,-0.823301,0.0485777
2804,3303.6,4.1229,0.0,0.0,0.0,0.0,4.96118,-0.838286,0.048851
2805,3304.57,4.10592,0.0,0.0,0.0,0.0,4.96539,-0.859465,0.0482053
2806,3305.53,4.09036,0.0,0.0,0.0,0.0,4.9696,-0.879239,0.0478027
2807,3306.5,4.0876,0.0,0.0,0.0,0.0,4.97381,-0.886202,0.0480206
2808,3307.46,4.09987,0.0,0.0,0.0,0.0,4.97801,-0.878142,0.0503356
2809,3308.42,4.10799,0.0,0.0,0.0,0.0,4.98222,-0.874234,0.0554234
2810,3309.39,4.11322,0.0,0.0,0.0,0.0,4.98643,-0.873205,0.0553746
2811,3310.35,4.12875,0.0,0.0,0.0,0.0,4.99064,-0.86189,0.052064
2812,3311.32,4.12898,0.0,0.0,0.0,0.0,4.99484,-0.865861,0.0512163
2813,3312.28,4.1201,0.0,0.0,0.0,0.0,4.99905,-0.878954,0.0521228
2814,3313.24,4.11908,0.0,0.0,0.0,0.0,5.00326,-0.884175,0.054232
2815,3314.21,4.12031,0.0,0.0,0.0,0.0,5.00747,-0.887158,0.0517453
2816,3315.17,4.12214,0.0,0.0,0.0,0.0,5.01167,-0.889533,0.0490423
2817,3316.14,4.11986,0.0,0.0,0.0,0.0,5.01588,-0.896021,0.0487658
2818,3317.1,4.11655,0.0,0.0,0.0,0.0,5.02009,-0.903541,0.0495121
2819,3318.07,4.11068,0.0,0.0,0.0,0.0,5.0243,-0.913622,0.0496072
2820,3319.03,4.11003,0.0,0.0,0.0,0.0,5.0285,-0.918473,0.0492123
2821,3319.99,4.11192,0.0,0.0,0.0,0.0,5.03271,-0.920788,0.048865
2822,3320.96,4.10947,0.0,0.0,0.0,0.0,5.03692,-0.927455,0.0489652
2823,3321.92,4.10698,0.0,0.0,0.0,0.0,5.04113,-0.934147,0.0492314
2824,3322.89,4.10272,0.0,0.0,0.0,0.0,5.04533,-0.942619,0.0499611
2825,3323.85,4.08835,0.0,0.0,0.0,0.0,5.04955,-0.961199,0.050396
2826,3324.82,4.07495,0.0,0.0,0.0,0.0,5.05375,-0.9788,0.0505407
2827,3325.78,4.06479,0.0,0.0,0.0,0.0,5.05796,-0.993165,0.0506219
2828,3326.74,4.07355,0.0,0.0,0.0,0.0,5.06216,-0.988618,0.0517821
2829,3327.71,4.08287,0.0,0.0,0.0,0.0,5.06637,-0.983499,0.0512998
2830,3328.67,4.08802,0.0,0.0,0.0,0.0,5.07058,-0.98256,0.0502194
2831,3329.64,4.07775,0.0,0.0,0.0,0.0,5.07479,-0.997039,0.0499078
2832,3330.6,4.06457,0.0,0.0,0.0,0.0,5.079,-1.01443,0.0494311
2833,3331.57,4.06577,0.0,0.0,0.0,0.0,5.08321,-1.01744,0.0488925
2834,3332.53,4.07616,0.0,0.0,0.0,0.0,5.08741,-1.01125,0.0490118
2835,3333.49,4.06426,0.0,0.0,0.0,0.0,5.09162,-1.02736,0.049743
2836,3334.46,4.06032,0.0,0.0,0.0,0.0,5.09583,-1.03551,0.0522426
2837,3335.42,4.05184,0.0,0.0,0.0,0.0,5.10004,-1.0482,0.0528297
2838,3336.39,4.04322,0.0,0.0,0.0,0.0,5.10424,-1.06102,0.0556344
2839,3337.35,4.0398,0.0,0.0,0.0,0.0,5.10845,-1.06865,0.0554473
2840,3338.32,4.02901,0.0,0.0,0.0,0.0,5.11266,-1.08365,0.050412
2841,3339.28,4.03146,0.0,0.0,0.0,0.0,5.11687,-1.0854,0.0494608
2842,3340.24,4.0394,0.0,0.0,0.0,0.0,5.12107,-1.08167,0.050091
2843,3341.21,4.04458,0.0,0.0,0.0,0.0,5.12528,-1.0807,0.0500537
2844,3342.17,4.03769,0.0,0.0,0.0,0.0,5.12949,-1.0918,0.0498362
2845,3343.14,4.03291,0.0,0.0,0.0,0.0,5.1337,-1.10079,0.0494464
2846,3344.1,4.03175,0.0,0.0,0.0,0.0,5.1379,-1.10615,0.049059
2847,3345.07,4.02801,0.0,0.0,0.0,0.0,5.14211,-1.1141,0.0492257
2848,3346.03,4.02985,0.0,0.0,0.0,0.0,5.14632,-1.11647,0.0495941
2849,3346.99,4.03267,0.0,0.0,0.0,0.0,5.15053,-1.11786,0.0496703
2850,3347.96,4.03104,0.0,0.0,0.0,0.0,5.15473,-1.1237,0.0499311
2851,3348.92,4.01398,0.0,0.0,0.0,0.0,5.15895,-1.14497,0.0499502
2852,3349.89,3.99752,0.0,0.0,0.0,0.0,5.16315,-1.16563,0.0495778
2853,3350.85,3.9943,0.0,0.0,0.0,0.0,5.16736,-1.17306,0.0494832
2854,3351.82,4.00201,0.0,0.0,0.0,0.0,5.17156,-1.16955,0.049544
2855,3352.78,3.99862,0.0,0.0,0.0,0.0,5.17578,-1.17715,0.0498776
2856,3353.74,4.0018,0.0,0.0,0.0,0.0,5.17998,-1.17818,0.0507787
2857,3354.71,4.00496,0.0,0.0,0.0,0.0,5.18419,-1.17923,0.0522521
2858,3355.67,4.01523,0.0,0.0,0.0,0.0,5.1884,-1.17317,0.0547198
2859,3356.64,4.0079,0.0,0.0,0.0,0.0,5.19261,-1.1847,0.0544259
2860,3357.6,3.99046,0.0,0.0,0.0,0.0,5.19681,-1.20635,0.0522707
2861,3358.57,3.98168,0.0,0.0,0.0,0.0,5.20102,-1.21934,0.0510655
2862,3359.53,3.97938,0.0,0.0,0.0,0.0,5.20523,-1.22585,0.0522243
2863,3360.49,3.97728,0.0,0.0,0.0,0.0,5.20944,-1.23215,0.0527635
2864,3361.46,3.97981,0.0,0.0,0.0,0.0,5.21364,-1.23383,0.0548279
2865,3362.42,3.98101,0.0,0.0,0.0,0.0,5.21785,-1.23684,0.054777
2866,3363.39,3.97106,0.0,0.0,0.0,0.0,5.22206,-1.251,0.0530419
2867,3364.35,3.95633,0.0,0.0,0.0,0.0,5.22627,-1.26993,0.0552305
2868,3365.32,3.95242,0.0,0.0,0.0,0.0,5.23047,-1.27805,0.0581967
2869,3366.28,3.9444,0.0,0.0,0.0,0.0,5.23468,-1.29028,0.057308
2870,3367.24,3.9332,0.0,0.0,0.0,0.0,5.23889,-1.30569,0.0551144
2871,3368.21,3.9275,0.0,0.0,0.0,0.0,5.2431,-1.3156,0.0543323
2872,3369.17,3.9164,0.0,0.0,0.0,0.0,5.2473,-1.3309,0.052489
2873,3370.14,3.91935,0.0,0.0,0.0,0.0,5.25151,-1.33216,0.0509994
2874,3371.1,3.93028,0.0,0.0,0.0,0.0,5.25572,-1.32544,0.0502237
2875,3372.07,3.92782,0.0,0.0,0.0,0.0,5.25993,-1.33211,0.0501572
2876,3373.03,3.9259,0.0,0.0,0.0,0.0,5.26414,-1.33824,0.0499207
2877,3373.99,3.92557,0.0,0.0,0.0,0.0,5.26834,-1.34278,0.0503635
2878,3374.96,3.92283,0.0,0.0,0.0,0.0,5.27255,-1.34972,0.0506782
2879,3375.92,3.91588,0.0,0.0,0.0,0.0,5.27676,-1.36087,0.0504925
2880,3376.89,3.9099,0.0,0.0,0.0,0.0,5.28096,-1.37106,0.0504989
2881,3377.85,3.91133,0.0,0.0,0.0,0.0,5.28518,-1.37384,0.051082
2882,3378.82,3.91366,0.0,0.0,0.0,0.0,5.28938,-1.37572,0.0509983
