,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
2039,2565.93,1.66555,0.0,0.0,0.0,-45.6808,47.3464,0.0436598
2040,2566.9,1.6935,0.0,0.0,0.0,-45.7049,47.3984,0.0436376
2041,2567.86,1.72761,0.0,0.0,0.0,-45.729,47.4566,0.0437019
2042,2568.83,1.70986,0.0,0.0,0.0,-45.7531,47.4629,0.0438263
2043,2569.79,1.70271,0.0,0.0,0.0,-45.7772,47.4799,0.0437089
2044,2570.75,1.71186,0.0,0.0,0.0,-45.8012,47.5131,0.0436821
2045,2571.72,1.69625,0.0,0.0,0.0,-45.8253,47.5216,0.0436086
2046,2572.68,1.7202,0.0,0.0,0.0,-45.8494,47.5696,0.0438544
2047,2573.65,1.71221,0.0,0.0,0.0,-45.8735,47.5857,0.0439558
2048,2574.61,1.72379,0.0,0.0,0.0,-45.8976,47.6214,0.0438972
2049,2575.58,1.73381,0.0,0.0,0.0,-45.9217,47.6555,0.0437902
2050,2576.54,1.74622,0.0,0.0,0.0,-45.9458,47.692,0.0438767
2051,2577.5,1.73135,0.0,0.0,0.0,-45.9698,47.7012,0.0439453
2052,2578.47,1.71708,0.0,0.0,0.0,-45.994,47.711,0.0440991
2053,2579.43,1.73002,0.0,0.0,0.0,-46.018,47.7481,0.044045
2054,2580.4,1.72079,0.0,0.0,0.0,-46.0421,47.7629,0.0439232
2055,2581.36,1.74738,0.0,0.0,0.0,-46.0662,47.8136,0.0437409
2056,2582.33,1.75577,0.0,0.0,0.0,-46.0903,47.8461,0.04377
2057,2583.29,1.77272,0.0,0.0,0.0,-46.1144,47.8871,0.0437347
2058,2584.25,1.79768,0.0,0.0,0.0,-46.1385,47.9361,0.0437448
2059,2585.22,1.79575,0.0,0.0,0.0,-46.1626,47.9583,0.0437158
2060,2586.18,1.79764,0.0,0.0,0.0,-46.1866,47.9843,0.0438341
2061,2587.15,1.78093,0.0,0.0,0.0,-46.2107,47.9917,0.043815
2062,2588.11,1.79311,0.0,0.0,0.0,-46.2348,48.0279,0.043887
2063,2589.08,1.78198,0.0,0.0,0.0,-46.2589,48.0409,0.0438374
2064,2590.04,1.80494,0.0,0.0,0.0,-46.283,48.0879,0.0438126
2065,2591.0,1.8344,0.0,0.0,0.0,-46.3071,48.1415,0.0439265
2066,2591.97,1.82432,0.0,0.0,0.0,-46.3312,48.1555,0.044043
2067,2592.93,1.80858,0.0,0.0,0.0,-46.3553,48.1638,0.0437717
2068,2593.9,1.77628,0.0,0.0,0.0,-46.3793,48.1556,0.0437095
2069,2594.86,1.79982,0.0,0.0,0.0,-46.4034,48.2032,0.0436533
2070,2595.83,1.81864,0.0,0.0,0.0,-46.4275,48.2462,0.0437609
2071,2596.79,1.83384,0.0,0.0,0.0,-46.4516,48.2854,0.0438333
2072,2597.75,1.83296,0.0,0.0,0.0,-46.4757,48.3086,0.0439445
2073,2598.72,1.8157,0.0,0.0,0.0,-46.4998,48.3155,0.0439843
2074,2599.68,1.84208,0.0,0.0,0.0,-46.5239,48.3659,0.0439152
2075,2600.65,1.84457,0.0,0.0,0.0,-46.5479,48.3925,0.043787
2076,2601.61,1.87786,0.0,0.0,0.0,-46.572,48.4499,0.0439022
2077,2602.57,1.86315,0.0,0.0,0.0,-46.5961,48.4593,0.0439547
2078,2603.54,1.82726,0.0,0.0,0.0,-46.6202,48.4475,0.0439428
2079,2604.5,1.84219,0.0,0.0,0.0,-46.6443,48.4865,0.0438908
2080,2605.47,1.83878,0.0,0.0,0.0,-46.6684,48.5072,0.0439865
2081,2606.43,1.86563,0.0,0.0,0.0,-46.6925,48.5581,0.043918
2082,2607.4,1.86833,0.0,0.0,0.0,-46.7166,48.5849,0.0439109
2083,2608.36,1.89688,0.0,0.0,0.0,-46.7406,48.6375,0.0439231
2084,2609.32,1.89129,0.0,0.0,0.0,-46.7647,48.656,0.0438212
2085,2610.29,1.8949,0.0,0.0,0.0,-46.7888,48.6837,0.0436674
2086,2611.25,1.92217,0.0,0.0,0.0,-46.8129,48.7351,0.0438686
2087,2612.22,1.9074,0.0,0.0,0.0,-46.837,48.7444,0.0440143
2088,2613.18,1.91794,0.0,0.0,0.0,-46.8611,48.779,0.0440441
2089,2614.15,1.90144,0.0,0.0,0.0,-46.8852,48.7866,0.0440019
2090,2615.11,1.93683,0.0,0.0,0.0,-46.9093,48.8461,0.0441349
2091,2616.07,1.94554,0.0,0.0,0.0,-46.9333,48.8789,0.0439613
2092,2617.04,1.93863,0.0,0.0,0.0,-46.9574,48.8961,0.0438843
2093,2618.0,1.94635,0.0,0.0,0.0,-46.9815,48.9279,0.0438174
2094,2618.97,1.91759,0.0,0.0,0.0,-47.0056,48.9232,0.043951
2095,2619.93,1.95546,0.0,0.0,0.0,-47.0297,48.9851,0.0440688
2096,2620.9,1.95844,0.0,0.0,0.0,-47.0538,49.0122,0.0441199
2097,2621.86,1.95779,0.0,0.0,0.0,-47.0779,49.0357,0.044069
2098,2622.82,1.95617,0.0,0.0,0.0,-47.1019,49.0581,0.0441935
2099,2623.79,1.96374,0.0,0.0,0.0,-47.126,49.0898,0.0441772
2100,2624.75,1.97866,0.0,0.0,0.0,-47.1501,49.1288,0.044063
2101,2625.72,1.97219,0.0,0.0,0.0,-47.1742,49.1464,0.0438632
2102,2626.68,2.01558,0.0,0.0,0.0,-47.1983,49.2139,0.0439014
2103,2627.65,1.99586,0.0,0.0,0.0,-47.2224,49.2183,0.0440235
2104,2628.61,2.01381,0.0,0.0,0.0,-47.2465,49.2603,0.0441428
2105,2629.57,2.01872,0.0,0.0,0.0,-47.2706,49.2893,0.04406
2106,2630.54,2.01152,0.0,0.0,0.0,-47.2947,49.3062,0.0441371
2107,2631.5,2.02369,0.0,0.0,0.0,-47.3187,49.3424,0.0441658
2108,2632.47,2.00525,0.0,0.0,0.0,-47.3428,49.3481,0.0441397
2109,2633.43,2.02916,0.0,0.0,0.0,-47.3669,49.3961,0.0440555
2110,2634.4,2.01302,0.0,0.0,0.0,-47.391,49.404,0.0441739
2111,2635.36,2.03726,0.0,0.0,0.0,-47.4151,49.4523,0.0441123
2112,2636.32,2.05235,0.0,0.0,0.0,-47.4392,49.4915,0.0440877
2113,2637.29,2.03768,0.0,0.0,0.0,-47.4632,49.5009,0.0439186
2114,2638.25,2.05042,0.0,0.0,0.0,-47.4874,49.5378,0.04388
2115,2639.22,2.03031,0.0,0.0,0.0,-47.5114,49.5417,0.043938
2116,2640.18,2.09257,0.0,0.0,0.0,-47.5355,49.6281,0.0439952
2117,2641.15,2.07923,0.0,0.0,0.0,-47.5596,49.6388,0.0438739
2118,2642.11,2.0833,0.0,0.0,0.0,-47.5837,49.667,0.0440479
2119,2643.07,2.07436,0.0,0.0,0.0,-47.6078,49.6821,0.0442291
2120,2644.04,2.04797,0.0,0.0,0.0,-47.6319,49.6798,0.044289
2121,2645.0,2.07435,0.0,0.0,0.0,-47.656,49.7303,0.0442158
2122,2645.97,2.07603,0.0,0.0,0.0,-47.68,49.7561,0.044076
2123,2646.93,2.12524,0.0,0.0,0.0,-47.7041,49.8294,0.0439663
2124,2647.9,2.11475,0.0,0.0,0.0,-47.7282,49.843,0.0440225
2125,2648.86,2.12538,0.0,0.0,0.0,-47.7523,49.8777,0.0440966
2126,2649.82,2.12986,0.0,0.0,0.0,-47.7764,49.9063,0.0442544
2127,2650.79,2.12696,0.0,0.0,0.0,-47.8005,49.9274,0.0442218
2128,2651.75,2.1589,0.0,0.0,0.0,-47.8245,49.9834,0.0442036
2129,2652.72,2.13569,0.0,0.0,0.0,-47.8487,49.9843,0.044164
2130,2653.68,2.1464,0.0,0.0,0.0,-47.8727,50.0191,0.0442305
2131,2654.65,2.1504,0.0,0.0,0.0,-47.8968,50.0472,0.0440757
2132,2655.61,2.1897,0.0,0.0,0.0,-47.9209,50.1106,0.0439776
2133,2656.57,2.17575,0.0,0.0,0.0,-47.945,50.1208,0.0439589
2134,2657.54,2.15701,0.0,0.0,0.0,-47.9691,50.1261,0.0440768
2135,2658.5,2.15785,0.0,0.0,0.0,-47.9932,50.151,0.0440493
2136,2659.47,2.14101,0.0,0.0,0.0,-48.0173,50.1583,0.0439805
2137,2660.43,2.16288,0.0,0.0,0.0,-48.0413,50.2042,0.0439455
2138,2661.4,2.15442,0.0,0.0,0.0,-48.0654,50.2198,0.04401
2139,2662.36,2.16547,0.0,0.0,0.0,-48.0895,50.255,0.0441397
2140,2663.32,2.16511,0.0,0.0,0.0,-48.1136,50.2787,0.0442082
2141,2664.29,2.15585,0.0,0.0,0.0,-48.1377,50.2935,0.0440537
2142,2665.25,2.1706,0.0,0.0,0.0,-48.1618,50.3324,0.0441025
2143,2666.22,2.18587,0.0,0.0,0.0,-48.1859,50.3717,0.0441157
2144,2667.18,2.1862,0.0,0.0,0.0,-48.21,50.3962,0.0440723
2145,2668.15,2.1898,0.0,0.0,0.0,-48.234,50.4238,0.0440749
2146,2669.11,2.19695,0.0,0.0,0.0,-48.2581,50.4551,0.04417
2147,2670.07,2.19142,0.0,0.0,0.0,-48.2822,50.4736,0.0440638
2148,2671.04,2.18715,0.0,0.0,0.0,-48.3063,50.4935,0.0442361
2149,2672.0,2.17735,0.0,0.0,0.0,-48.3304,50.5077,0.0443835
2150,2672.97,2.17531,0.0,0.0,0.0,-48.3545,50.5298,0.0442308
2151,2673.93,2.18957,0.0,0.0,0.0,-48.3786,50.5681,0.0441121
2152,2674.9,2.19678,0.0,0.0,0.0,-48.4026,50.5994,0.0442158
2153,2675.86,2.20138,0.0,0.0,0.0,-48.4267,50.6281,0.0440325
2154,2676.82,2.18101,0.0,0.0,0.0,-48.4508,50.6318,0.0439278
2155,2677.79,2.17592,0.0,0.0,0.0,-48.4749,50.6508,0.0440024
2156,2678.75,2.19819,0.0,0.0,0.0,-48.499,50.6972,0.0439957
2157,2679.72,2.21517,0.0,0.0,0.0,-48.5231,50.7383,0.0437329
2158,2680.68,2.23157,0.0,0.0,0.0,-48.5472,50.7787,0.0437293
2159,2681.65,2.23081,0.0,0.0,0.0,-48.5713,50.8021,0.0439206
2160,2682.61,2.23849,0.0,0.0,0.0,-48.5953,50.8338,0.0441516
2161,2683.57,2.241,0.0,0.0,0.0,-48.6194,50.8604,0.0440865
2162,2684.54,2.23364,0.0,0.0,0.0,-48.6435,50.8772,0.0440759
2163,2685.5,2.24259,0.0,0.0,0.0,-48.6676,50.9102,0.0439859
2164,2686.47,2.23078,0.0,0.0,0.0,-48.6917,50.9225,0.0439967
2165,2687.43,2.20512,0.0,0.0,0.0,-48.7158,50.9209,0.0440343
2166,2688.4,2.20955,0.0,0.0,0.0,-48.7399,50.9494,0.044092
2167,2689.36,2.22019,0.0,0.0,0.0,-48.764,50.9841,0.0440828
2168,2690.32,2.2163,0.0,0.0,0.0,-48.788,51.0043,0.0442179
2169,2691.29,2.22729,0.0,0.0,0.0,-48.8121,51.0394,0.0441043
2170,2692.25,2.24177,0.0,0.0,0.0,-48.8362,51.078,0.0441412
2171,2693.22,2.24934,0.0,0.0,0.0,-48.8603,51.1096,0.0441497
2172,2694.18,2.25534,0.0,0.0,0.0,-48.8844,51.1397,0.044105
2173,2695.15,2.25164,0.0,0.0,0.0,-48.9085,51.1601,0.0440234
2174,2696.11,2.25719,0.0,0.0,0.0,-48.9326,51.1898,0.0440871
2175,2697.07,2.25395,0.0,0.0,0.0,-48.9566,51.2106,0.0441498
2176,2698.04,2.25744,0.0,0.0,0.0,-48.9807,51.2382,0.0440969
2177,2699.0,2.25472,0.0,0.0,0.0,-49.0048,51.2595,0.0440698
2178,2699.97,2.23365,0.0,0.0,0.0,-49.0289,51.2626,0.0441348
2179,2700.93,2.23839,0.0,0.0,0.0,-49.053,51.2914,0.0440729
2180,2701.9,2.25512,0.0,0.0,0.0,-49.0771,51.3322,0.0440766
2181,2702.86,2.2755,0.0,0.0,0.0,-49.1012,51.3767,0.0440843
2182,2703.82,2.29829,0.0,0.0,0.0,-49.1253,51.4235,0.0441731
2183,2704.79,2.2983,0.0,0.0,0.0,-49.1494,51.4477,0.0440695
2184,2705.75,2.28984,0.0,0.0,0.0,-49.1734,51.4633,0.0440557
2185,2706.72,2.27534,0.0,0.0,0.0,-49.1975,51.4729,0.0440533
2186,2707.68,2.27735,0.0,0.0,0.0,-49.2216,51.4989,0.0440415
2187,2708.65,2.28412,0.0,0.0,0.0,-49.2457,51.5298,0.0439687
2188,2709.61,2.27884,0.0,0.0,0.0,-49.2698,51.5486,0.0439432
2189,2710.57,2.28415,0.0,0.0,0.0,-49.2939,51.578,0.0439353
2190,2711.54,2.31396,0.0,0.0,0.0,-49.318,51.6319,0.0439781
2191,2712.5,2.32892,0.0,0.0,0.0,-49.342,51.671,0.0440297
2192,2713.47,2.33184,0.0,0.0,0.0,-49.3661,51.698,0.0440878
2193,2714.43,2.33303,0.0,0.0,0.0,-49.3902,51.7232,0.0439991
2194,2715.4,2.32209,0.0,0.0,0.0,-49.4143,51.7364,0.0441254
2195,2716.36,2.31669,0.0,0.0,0.0,-49.4384,51.7551,0.0442449
2196,2717.32,2.31972,0.0,0.0,0.0,-49.4625,51.7822,0.0443317
2197,2718.29,2.31707,0.0,0.0,0.0,-49.4866,51.8036,0.0441704
2198,2719.25,2.32795,0.0,0.0,0.0,-49.5107,51.8386,0.044195
2199,2720.22,2.3408,0.0,0.0,0.0,-49.5347,51.8755,0.0443499
2200,2721.18,2.3347,0.0,0.0,0.0,-49.5588,51.8935,0.0442895
2201,2722.15,2.32415,0.0,0.0,0.0,-49.5829,51.9071,0.0441143
2202,2723.11,2.33694,0.0,0.0,0.0,-49.607,51.944,0.0440811
2203,2724.07,2.35056,0.0,0.0,0.0,-49.6311,51.9816,0.0438144
2204,2725.04,2.33346,0.0,0.0,0.0,-49.6552,51.9886,0.0436992
2205,2726.0,2.32452,0.0,0.0,0.0,-49.6793,52.0038,0.0438025
2206,2726.97,2.34624,0.0,0.0,0.0,-49.7034,52.0496,0.0440606
2207,2727.93,2.37526,0.0,0.0,0.0,-49.7274,52.1027,0.044133
2208,2728.9,2.37143,0.0,0.0,0.0,-49.7515,52.123,0.0442081
2209,2729.86,2.35932,0.0,0.0,0.0,-49.7756,52.1349,0.0441858
2210,2730.82,2.3575,0.0,0.0,0.0,-49.7997,52.1572,0.0441135
2211,2731.79,2.35339,0.0,0.0,0.0,-49.8238,52.1772,0.0439932
2212,2732.75,2.36084,0.0,0.0,0.0,-49.8479,52.2087,0.0440667
2213,2733.72,2.37651,0.0,0.0,0.0,-49.872,52.2485,0.0441678
2214,2734.68,2.39004,0.0,0.0,0.0,-49.896,52.2861,0.0443413
2215,2735.64,2.38196,0.0,0.0,0.0,-49.9201,52.3021,0.0442995
2216,2736.61,2.36875,0.0,0.0,0.0,-49.9442,52.313,0.0441812
2217,2737.57,2.36807,0.0,0.0,0.0,-49.9683,52.3364,0.0439945
2218,2738.54,2.37273,0.0,0.0,0.0,-49.9924,52.3651,0.0440997
2219,2739.5,2.37945,0.0,0.0,0.0,-50.0165,52.3959,0.0441104
2220,2740.47,2.38181,0.0,0.0,0.0,-50.0406,52.4224,0.0440672
2221,2741.43,2.37278,0.0,0.0,0.0,-50.0647,52.4374,0.0440657
2222,2742.39,2.37457,0.0,0.0,0.0,-50.0887,52.4633,0.0441385
2223,2743.36,2.39805,0.0,0.0,0.0,-50.1128,52.5109,0.0440411
2224,2744.32,2.4084,0.0,0.0,0.0,-50.1369,52.5453,0.044044
2225,2745.29,2.40782,0.0,0.0,0.0,-50.161,52.5688,0.0440955
2226,2746.25,2.38863,0.0,0.0,0.0,-50.1851,52.5737,0.0441258
2227,2747.22,2.37639,0.0,0.0,0.0,-50.2092,52.5856,0.0439557
2228,2748.18,2.39274,0.0,0.0,0.0,-50.2333,52.626,0.0438908
2229,2749.14,2.40167,0.0,0.0,0.0,-50.2573,52.659,0.0438389
2230,2750.11,2.40375,0.0,0.0,0.0,-50.2814,52.6852,0.043829
2231,2751.07,2.4102,0.0,0.0,0.0,-50.3055,52.7157,0.0440768
2232,2752.04,2.42405,0.0,0.0,0.0,-50.3296,52.7537,0.0442372
2233,2753.0,2.41841,0.0,0.0,0.0,-50.3537,52.7721,0.0441171
2234,2753.97,2.40633,0.0,0.0,0.0,-50.3778,52.7841,0.0441093
2235,2754.93,2.41238,0.0,0.0,0.0,-50.4019,52.8143,0.0440636
2236,2755.89,2.42535,0.0,0.0,0.0,-50.426,52.8513,0.0441088
2237,2756.86,2.43807,0.0,0.0,0.0,-50.45,52.8881,0.0440729
2238,2757.82,2.43071,0.0,0.0,0.0,-50.4741,52.9049,0.0440998
2239,2758.79,2.41802,0.0,0.0,0.0,-50.4982,52.9162,0.0440598
2240,2759.75,2.42081,0.0,0.0,0.0,-50.5223,52.9431,0.0440611
2241,2760.72,2.42213,0.0,0.0,0.0,-50.5464,52.9685,0.0440113
2242,2761.68,2.42964,0.0,0.0,0.0,-50.5705,53.0001,0.0438975
2243,2762.64,2.45276,0.0,0.0,0.0,-50.5946,53.0473,0.0438191
2244,2763.61,2.44878,0.0,0.0,0.0,-50.6186,53.0674,0.0439615
2245,2764.57,2.42816,0.0,0.0,0.0,-50.6427,53.0709,0.0441142
2246,2765.54,2.43679,0.0,0.0,0.0,-50.6668,53.1036,0.0441903
2247,2766.5,2.45185,0.0,0.0,0.0,-50.6909,53.1428,0.0441462
2248,2767.47,2.45164,0.0,0.0,0.0,-50.715,53.1666,0.0441265
2249,2768.43,2.46225,0.0,0.0,0.0,-50.7391,53.2013,0.0439576
2250,2769.39,2.47816,0.0,0.0,0.0,-50.7632,53.2413,0.0438907
2251,2770.36,2.47944,0.0,0.0,0.0,-50.7873,53.2667,0.0440656
2252,2771.32,2.46308,0.0,0.0,0.0,-50.8113,53.2744,0.0441323
2253,2772.29,2.45742,0.0,0.0,0.0,-50.8354,53.2929,0.0439643
2254,2773.25,2.4559,0.0,0.0,0.0,-50.8595,53.3154,0.0439971
2255,2774.22,2.46655,0.0,0.0,0.0,-50.8836,53.3502,0.0440018
2256,2775.18,2.47799,0.0,0.0,0.0,-50.9077,53.3857,0.0439716
2257,2776.14,2.47979,0.0,0.0,0.0,-50.9318,53.4116,0.0439756
2258,2777.11,2.48319,0.0,0.0,0.0,-50.9559,53.4391,0.0441169
2259,2778.07,2.49324,0.0,0.0,0.0,-50.98,53.4732,0.0440569
2260,2779.04,2.50818,0.0,0.0,0.0,-51.0041,53.5122,0.0441614
2261,2780.0,2.50218,0.0,0.0,0.0,-51.0281,53.5303,0.0442048
2262,2780.97,2.49819,0.0,0.0,0.0,-51.0522,53.5504,0.0441797
2263,2781.93,2.5101,0.0,0.0,0.0,-51.0763,53.5864,0.0441815
2264,2782.89,2.5126,0.0,0.0,0.0,-51.1004,53.613,0.04413
2265,2783.86,2.50301,0.0,0.0,0.0,-51.1245,53.6275,0.044118
2266,2784.82,2.49275,0.0,0.0,0.0,-51.1486,53.6413,0.0442217
2267,2785.79,2.50123,0.0,0.0,0.0,-51.1727,53.6739,0.0441993
2268,2786.75,2.50955,0.0,0.0,0.0,-51.1967,53.7063,0.0441926
2269,2787.72,2.51,0.0,0.0,0.0,-51.2208,53.7308,0.0439892
2270,2788.68,2.50523,0.0,0.0,0.0,-51.2449,53.7501,0.0438475
2271,2789.64,2.47662,0.0,0.0,0.0,-51.269,53.7456,0.0437889
2272,2790.61,2.45503,0.0,0.0,0.0,-51.2931,53.7481,0.0438439
2273,2791.57,2.4533,0.0,0.0,0.0,-51.3172,53.7705,0.0439251
2274,2792.54,2.47347,0.0,0.0,0.0,-51.3413,53.8147,0.0441052
2275,2793.5,2.49449,0.0,0.0,0.0,-51.3654,53.8598,0.0441941
2276,2794.47,2.50648,0.0,0.0,0.0,-51.3894,53.8959,0.0442016
2277,2795.43,2.49281,0.0,0.0,0.0,-51.4135,53.9063,0.043965
2278,2796.39,2.48921,0.0,0.0,0.0,-51.4376,53.9268,0.0440479
2279,2797.36,2.4956,0.0,0.0,0.0,-51.4617,53.9573,0.0440346
2280,2798.32,2.49306,0.0,0.0,0.0,-51.4858,53.9788,0.0438992
2281,2799.29,2.48915,0.0,0.0,0.0,-51.5099,53.999,0.0440507
2282,2800.25,2.48591,0.0,0.0,0.0,-51.534,54.0199,0.0443048
2283,2801.22,2.48899,0.0,0.0,0.0,-51.5581,54.047,0.044278
2284,2802.18,2.50434,0.0,0.0,0.0,-51.5821,54.0865,0.0442511
2285,2803.14,2.50422,0.0,0.0,0.0,-51.6062,54.1105,0.0442272
2286,2804.11,2.49652,0.0,0.0,0.0,-51.6303,54.1268,0.0441975
2287,2805.07,2.50519,0.0,0.0,0.0,-51.6544,54.1596,0.0441771
2288,2806.04,2.51863,0.0,0.0,0.0,-51.6785,54.1971,0.04426
2289,2807.0,2.5276,0.0,0.0,0.0,-51.7026,54.2302,0.0442294
2290,2807.97,2.53486,0.0,0.0,0.0,-51.7267,54.2615,0.0441727
2291,2808.93,2.54691,0.0,0.0,0.0,-51.7507,54.2977,0.0440822
2292,2809.89,2.56286,0.0,0.0,0.0,-51.7748,54.3377,0.0440827
2293,2810.86,2.57334,0.0,0.0,0.0,-51.7989,54.3723,0.0442022
2294,2811.82,2.57742,0.0,0.0,0.0,-51.823,54.4004,0.0442841
2295,2812.79,2.5737,0.0,0.0,0.0,-51.8471,54.4208,0.0443392
2296,2813.75,2.58075,0.0,0.0,0.0,-51.8712,54.4519,0.0444321
2297,2814.72,2.59513,0.0,0.0,0.0,-51.8953,54.4904,0.0442769
2298,2815.68,2.61108,0.0,0.0,0.0,-51.9194,54.5304,0.044231
2299,2816.64,2.61477,0.0,0.0,0.0,-51.9434,54.5582,0.0442378
2300,2817.61,2.62177,0.0,0.0,0.0,-51.9675,54.5893,0.0442412
2301,2818.57,2.64459,0.0,0.0,0.0,-51.9916,54.6362,0.0441678
2302,2819.54,2.65686,0.0,0.0,0.0,-52.0157,54.6726,0.04417
2303,2820.5,2.67523,0.0,0.0,0.0,-52.0398,54.715,0.0442586
2304,2821.47,2.67175,0.0,0.0,0.0,-52.0639,54.7356,0.0442998
2305,2822.43,2.68797,0.0,0.0,0.0,-52.088,54.7759,0.0442988
2306,2823.39,2.71084,0.0,0.0,0.0,-52.112,54.8229,0.0444726
2307,2824.36,2.72324,0.0,0.0,0.0,-52.1361,54.8594,0.0444104
2308,2825.32,2.75536,0.0,0.0,0.0,-52.1602,54.9156,0.044227
2309,2826.29,2.78644,0.0,0.0,0.0,-52.1843,54.9707,0.04421
2310,2827.25,2.79473,0.0,0.0,0.0,-52.2084,55.0031,0.0443215
2311,2828.22,2.79236,0.0,0.0,0.0,-52.2325,55.0249,0.0443286
2312,2829.18,2.81998,0.0,0.0,0.0,-52.2566,55.0766,0.044497
2313,2830.14,2.83944,0.0,0.0,0.0,-52.2807,55.1201,0.0444918
2314,2831.11,2.85277,0.0,0.0,0.0,-52.3047,55.1575,0.044311
2315,2832.07,2.86837,0.0,0.0,0.0,-52.3288,55.1972,0.044163
2316,2833.04,2.86448,0.0,0.0,0.0,-52.3529,55.2174,0.0442385
2317,2834.0,2.89653,0.0,0.0,0.0,-52.377,55.2735,0.0442104
2318,2834.97,2.93645,0.0,0.0,0.0,-52.4011,55.3376,0.0442279
2319,2835.93,2.96723,0.0,0.0,0.0,-52.4252,55.3924,0.0442425
2320,2836.89,2.95906,0.0,0.0,0.0,-52.4493,55.4083,0.0441617
2321,2837.86,2.94406,0.0,0.0,0.0,-52.4733,55.4174,0.0439802
2322,2838.82,2.96982,0.0,0.0,0.0,-52.4975,55.4673,0.0440666
2323,2839.79,3.00792,0.0,0.0,0.0,-52.5215,55.5295,0.0442657
2324,2840.75,3.0504,0.0,0.0,0.0,-52.5456,55.596,0.0445381
2325,2841.72,3.08665,0.0,0.0,0.0,-52.5697,55.6564,0.0446738
2326,2842.68,3.10697,0.0,0.0,0.0,-52.5938,55.7008,0.0448237
2327,2843.64,3.12807,0.0,0.0,0.0,-52.6179,55.7459,0.0450111
2328,2844.61,3.15022,0.0,0.0,0.0,-52.642,55.7922,0.0451422
2329,2845.57,3.17313,0.0,0.0,0.0,-52.6661,55.8392,0.0452785
2330,2846.54,3.19368,0.0,0.0,0.0,-52.6901,55.8838,0.0453068
2331,2847.5,3.20421,0.0,0.0,0.0,-52.7142,55.9184,0.0452881
2332,2848.47,3.21907,0.0,0.0,0.0,-52.7383,55.9574,0.0456792
2333,2849.43,3.25273,0.0,0.0,0.0,-52.7624,56.0151,0.0461516
2334,2850.39,3.29051,0.0,0.0,0.0,-52.7865,56.077,0.046451
2335,2851.36,3.29667,0.0,0.0,0.0,-52.8106,56.1072,0.0463906
2336,2852.32,3.31037,0.0,0.0,0.0,-52.8347,56.145,0.0463502
2337,2853.29,3.3255,0.0,0.0,0.0,-52.8588,56.1843,0.0464504
2338,2854.25,3.34763,0.0,0.0,0.0,-52.8828,56.2305,0.0463006
2339,2855.22,3.36754,0.0,0.0,0.0,-52.9069,56.2745,0.0459205
2340,2856.18,3.40182,0.0,0.0,0.0,-52.931,56.3328,0.0458536
2341,2857.14,3.42453,0.0,0.0,0.0,-52.9551,56.3796,0.0458229
2342,2858.11,3.43074,0.0,0.0,0.0,-52.9792,56.4099,0.0457144
2343,2859.07,3.41959,0.0,0.0,0.0,-53.0033,56.4229,0.0455155
2344,2860.04,3.42636,0.0,0.0,0.0,-53.0274,56.4537,0.0452619
2345,2861.0,3.44283,0.0,0.0,0.0,-53.0514,56.4943,0.0451842
2346,2861.97,3.44231,0.0,0.0,0.0,-53.0755,56.5178,0.0453766
2347,2862.93,3.44589,0.0,0.0,0.0,-53.0996,56.5455,0.0452211
2348,2863.89,3.44699,0.0,0.0,0.0,-53.1237,56.5707,0.0451118
2349,2864.86,3.46106,0.0,0.0,0.0,-53.1478,56.6088,0.0451625
2350,2865.82,3.46363,0.0,0.0,0.0,-53.1719,56.6355,0.0452132
2351,2866.79,3.45447,0.0,0.0,0.0,-53.196,56.6504,0.0451593
2352,2867.75,3.49339,0.0,0.0,0.0,-53.2201,56.7134,0.0451714
2353,2868.72,3.52905,0.0,0.0,0.0,-53.2441,56.7732,0.0451484
2354,2869.68,3.51069,0.0,0.0,0.0,-53.2682,56.7789,0.0451459
2355,2870.64,3.49351,0.0,0.0,0.0,-53.2923,56.7858,0.0449973
2356,2871.61,3.49665,0.0,0.0,0.0,-53.3164,56.8131,0.0449279
2357,2872.57,3.4866,0.0,0.0,0.0,-53.3405,56.8271,0.0449255
2358,2873.54,3.47955,0.0,0.0,0.0,-53.3646,56.8441,0.0450271
2359,2874.5,3.49893,0.0,0.0,0.0,-53.3887,56.8876,0.0451157
2360,2875.47,3.49714,0.0,0.0,0.0,-53.4127,56.9099,0.0452051
2361,2876.43,3.45982,0.0,0.0,0.0,-53.4368,56.8967,0.0452292
2362,2877.39,3.44179,0.0,0.0,0.0,-53.4609,56.9027,0.0451557
2363,2878.36,3.45151,0.0,0.0,0.0,-53.485,56.9365,0.0450296
2364,2879.32,3.45395,0.0,0.0,0.0,-53.5091,56.963,0.0450351
2365,2880.29,3.45632,0.0,0.0,0.0,-53.5332,56.9895,0.0451005
2366,2881.25,3.45593,0.0,0.0,0.0,-53.5573,57.0132,0.0452248
2367,2882.22,3.45714,0.0,0.0,0.0,-53.5814,57.0385,0.045212
2368,2883.18,3.4662,0.0,0.0,0.0,-53.6054,57.0716,0.0451868
2369,2884.14,3.47565,0.0,0.0,0.0,-53.6295,57.1052,0.0451596
2370,2885.11,3.4992,0.0,0.0,0.0,-53.6536,57.1528,0.0451966
2371,2886.07,3.49293,0.0,0.0,0.0,-53.6777,57.1706,0.0452092
2372,2887.04,3.4813,0.0,0.0,0.0,-53.7018,57.1831,0.0453122
